country,year,pegged,member_of_currency_union
PYF,2008,FALSE,FALSE
PYF,2009,FALSE,FALSE
PYF,2010,FALSE,FALSE
PYF,2011,FALSE,FALSE
PYF,2012,FALSE,FALSE
PYF,2013,FALSE,FALSE
PYF,2014,FALSE,FALSE
PYF,2015,FALSE,FALSE
PYF,2016,FALSE,FALSE
PYF,2017,FALSE,FALSE
PYF,2018,FALSE,FALSE
PYF,2019,FALSE,FALSE
PYF,2020,FALSE,FALSE
PYF,2021,FALSE,FALSE
PYF,2022,FALSE,FALSE
PYF,2023,FALSE,FALSE
QAT,1997,TRUE,FALSE
QAT,1998,TRUE,FALSE
QAT,1999,TRUE,FALSE
QAT,2000,TRUE,FALSE
QAT,2001,TRUE,FALSE
QAT,2002,TRUE,FALSE
QAT,2003,TRUE,FALSE
QAT,2004,TRUE,FALSE
QAT,2005,TRUE,FALSE
QAT,2006,TRUE,FALSE
QAT,2007,TRUE,FALSE
QAT,2008,TRUE,FALSE
QAT,2009,TRUE,FALSE
QAT,2010,TRUE,FALSE
QAT,2011,TRUE,FALSE
QAT,2012,TRUE,FALSE
QAT,2013,TRUE,FALSE
QAT,2014,TRUE,FALSE
QAT,2015,TRUE,FALSE
QAT,2016,TRUE,FALSE
QAT,2017,TRUE,FALSE
QAT,2018,TRUE,FALSE
QAT,2019,TRUE,FALSE
QAT,2020,TRUE,FALSE
QAT,2021,TRUE,FALSE
QAT,2022,TRUE,FALSE
QAT,2023,TRUE,FALSE
ROU,1997,FALSE,FALSE
ROU,1998,FALSE,FALSE
ROU,1999,FALSE,FALSE
ROU,2000,FALSE,FALSE
ROU,2001,FALSE,FALSE
ROU,2002,FALSE,FALSE
ROU,2003,FALSE,FALSE
ROU,2004,FALSE,FALSE
ROU,2005,FALSE,FALSE
ROU,2006,FALSE,FALSE
ROU,2007,FALSE,FALSE
ROU,2008,FALSE,FALSE
ROU,2009,FALSE,FALSE
ROU,2010,FALSE,FALSE
ROU,2011,FALSE,FALSE
ROU,2012,FALSE,FALSE
ROU,2013,FALSE,FALSE
ROU,2014,FALSE,FALSE
ROU,2015,FALSE,FALSE
ROU,2016,FALSE,FALSE
ROU,2017,FALSE,FALSE
ROU,2018,FALSE,FALSE
ROU,2019,FALSE,FALSE
ROU,2020,FALSE,FALSE
ROU,2021,FALSE,FALSE
ROU,2022,FALSE,FALSE
ROU,2023,FALSE,FALSE
RUS,1997,FALSE,FALSE
RUS,1998,FALSE,FALSE
RUS,1999,FALSE,FALSE
RUS,2000,FALSE,FALSE
RUS,2001,FALSE,FALSE
RUS,2002,FALSE,FALSE
RUS,2003,FALSE,FALSE
RUS,2004,FALSE,FALSE
RUS,2005,FALSE,FALSE
RUS,2006,FALSE,FALSE
RUS,2007,FALSE,FALSE
RUS,2008,FALSE,FALSE
RUS,2009,FALSE,FALSE
RUS,2010,FALSE,FALSE
RUS,2011,FALSE,FALSE
RUS,2012,FALSE,FALSE
RUS,2013,FALSE,FALSE
RUS,2014,FALSE,FALSE
RUS,2015,FALSE,FALSE
RUS,2016,FALSE,FALSE
RUS,2017,FALSE,FALSE
RUS,2018,FALSE,FALSE
RUS,2019,FALSE,FALSE
RUS,2020,FALSE,FALSE
RUS,2021,FALSE,FALSE
RUS,2022,FALSE,FALSE
RUS,2023,FALSE,FALSE
RWA,1997,FALSE,FALSE
RWA,1998,FALSE,FALSE
RWA,1999,FALSE,FALSE
RWA,2000,FALSE,FALSE
RWA,2001,FALSE,FALSE
RWA,2002,FALSE,FALSE
RWA,2003,FALSE,FALSE
RWA,2004,FALSE,FALSE
RWA,2005,FALSE,FALSE
RWA,2006,TRUE,FALSE
RWA,2007,FALSE,FALSE
RWA,2008,FALSE,FALSE
RWA,2009,FALSE,FALSE
RWA,2010,FALSE,FALSE
RWA,2011,FALSE,FALSE
RWA,2012,FALSE,FALSE
RWA,2013,FALSE,FALSE
RWA,2014,FALSE,FALSE
RWA,2015,FALSE,FALSE
RWA,2016,FALSE,FALSE
RWA,2017,FALSE,FALSE
RWA,2018,FALSE,FALSE
RWA,2019,FALSE,FALSE
RWA,2020,FALSE,FALSE
RWA,2021,FALSE,FALSE
RWA,2022,FALSE,FALSE
RWA,2023,FALSE,FALSE
SAU,1997,TRUE,FALSE
SAU,1998,TRUE,FALSE
SAU,1999,TRUE,FALSE
SAU,2000,TRUE,FALSE
SAU,2001,TRUE,FALSE
SAU,2002,TRUE,FALSE
SAU,2003,TRUE,FALSE
SAU,2004,TRUE,FALSE
SAU,2005,TRUE,FALSE
SAU,2006,TRUE,FALSE
SAU,2007,TRUE,FALSE
SAU,2008,TRUE,FALSE
SAU,2009,TRUE,FALSE
SAU,2010,TRUE,FALSE
SAU,2011,TRUE,FALSE
SAU,2012,TRUE,FALSE
SAU,2013,TRUE,FALSE
SAU,2014,TRUE,FALSE
SAU,2015,TRUE,FALSE
SAU,2016,TRUE,FALSE
SAU,2017,TRUE,FALSE
SAU,2018,TRUE,FALSE
SAU,2019,TRUE,FALSE
SAU,2020,TRUE,FALSE
SAU,2021,TRUE,FALSE
SAU,2022,TRUE,FALSE
SAU,2023,TRUE,FALSE
SDN,1997,FALSE,FALSE
SDN,1998,FALSE,FALSE
SDN,1999,FALSE,FALSE
SDN,2000,FALSE,FALSE
SDN,2001,FALSE,FALSE
SDN,2002,TRUE,FALSE
SDN,2003,FALSE,FALSE
SDN,2004,FALSE,FALSE
SDN,2005,FALSE,FALSE
SDN,2006,FALSE,FALSE
SDN,2007,FALSE,FALSE
SDN,2008,FALSE,FALSE
SDN,2009,FALSE,FALSE
SDN,2010,FALSE,FALSE
SDN,2011,FALSE,FALSE
SDN,2012,FALSE,FALSE
SDN,2013,FALSE,FALSE
SDN,2014,FALSE,FALSE
SDN,2015,FALSE,FALSE
SDN,2016,FALSE,FALSE
SDN,2017,FALSE,FALSE
SDN,2018,FALSE,FALSE
SDN,2019,FALSE,FALSE
SDN,2020,FALSE,FALSE
SDN,2021,FALSE,FALSE
SDN,2022,FALSE,FALSE
SDN,2023,FALSE,FALSE
SEN,1997,TRUE,TRUE
SEN,1998,TRUE,TRUE
SEN,1999,TRUE,TRUE
SEN,2000,TRUE,TRUE
SEN,2001,TRUE,TRUE
SEN,2002,TRUE,TRUE
SEN,2003,TRUE,TRUE
SEN,2004,TRUE,TRUE
SEN,2005,TRUE,TRUE
SEN,2006,TRUE,TRUE
SEN,2007,TRUE,TRUE
SEN,2008,TRUE,TRUE
SEN,2009,TRUE,TRUE
SEN,2010,TRUE,TRUE
SEN,2011,TRUE,TRUE
SEN,2012,TRUE,TRUE
SEN,2013,TRUE,TRUE
SEN,2014,TRUE,TRUE
SEN,2015,TRUE,TRUE
SEN,2016,TRUE,TRUE
SEN,2017,TRUE,TRUE
SEN,2018,TRUE,TRUE
SEN,2019,TRUE,TRUE
SEN,2020,TRUE,TRUE
SEN,2021,TRUE,TRUE
SEN,2022,TRUE,TRUE
SEN,2023,TRUE,TRUE
SGP,1997,FALSE,FALSE
SGP,1998,FALSE,FALSE
SGP,1999,FALSE,FALSE
SGP,2000,FALSE,FALSE
SGP,2001,FALSE,FALSE
SGP,2002,FALSE,FALSE
SGP,2003,FALSE,FALSE
SGP,2004,FALSE,FALSE
SGP,2005,FALSE,FALSE
SGP,2006,FALSE,FALSE
SGP,2007,FALSE,FALSE
SGP,2008,FALSE,FALSE
SGP,2009,FALSE,FALSE
SGP,2010,FALSE,FALSE
SGP,2011,FALSE,FALSE
SGP,2012,FALSE,FALSE
SGP,2013,FALSE,FALSE
SGP,2014,FALSE,FALSE
SGP,2015,FALSE,FALSE
SGP,2016,FALSE,FALSE
SGP,2017,FALSE,FALSE
SGP,2018,FALSE,FALSE
SGP,2019,FALSE,FALSE
SGP,2020,FALSE,FALSE
SGP,2021,FALSE,FALSE
SGP,2022,FALSE,FALSE
SGP,2023,FALSE,FALSE
SLB,1997,FALSE,FALSE
SLB,1998,FALSE,FALSE
SLB,1999,FALSE,FALSE
SLB,2000,FALSE,FALSE
SLB,2001,FALSE,FALSE
SLB,2002,FALSE,FALSE
SLB,2003,FALSE,FALSE
SLB,2004,FALSE,FALSE
SLB,2005,TRUE,FALSE
SLB,2006,TRUE,FALSE
SLB,2007,TRUE,FALSE
SLB,2008,FALSE,FALSE
SLB,2009,FALSE,FALSE
SLB,2010,FALSE,FALSE
SLB,2011,FALSE,FALSE
SLB,2012,FALSE,FALSE
SLB,2013,FALSE,FALSE
SLB,2014,FALSE,FALSE
SLB,2015,FALSE,FALSE
SLB,2016,FALSE,FALSE
SLB,2017,FALSE,FALSE
SLB,2018,FALSE,FALSE
SLB,2019,FALSE,FALSE
SLB,2020,FALSE,FALSE
SLB,2021,FALSE,FALSE
SLB,2022,FALSE,FALSE
SLB,2023,FALSE,FALSE
SLE,1997,FALSE,FALSE
SLE,1998,FALSE,FALSE
SLE,1999,FALSE,FALSE
SLE,2000,FALSE,FALSE
SLE,2001,FALSE,FALSE
SLE,2002,FALSE,FALSE
SLE,2003,FALSE,FALSE
SLE,2004,FALSE,FALSE
SLE,2005,FALSE,FALSE
SLE,2006,FALSE,FALSE
SLE,2007,FALSE,FALSE
SLE,2008,FALSE,FALSE
SLE,2009,FALSE,FALSE
SLE,2010,FALSE,FALSE
SLE,2011,FALSE,FALSE
SLE,2012,FALSE,FALSE
SLE,2013,FALSE,FALSE
SLE,2014,FALSE,FALSE
SLE,2015,FALSE,FALSE
SLE,2016,FALSE,FALSE
SLE,2017,FALSE,FALSE
SLE,2018,FALSE,FALSE
SLE,2019,FALSE,FALSE
SLE,2020,FALSE,FALSE
SLE,2021,FALSE,FALSE
SLE,2022,FALSE,FALSE
SLE,2023,FALSE,FALSE
SLV,1997,FALSE,FALSE
SLV,1998,FALSE,FALSE
SLV,1999,FALSE,FALSE
SLV,2000,FALSE,FALSE
SLV,2001,TRUE,FALSE
SLV,2002,TRUE,FALSE
SLV,2003,TRUE,FALSE
SLV,2004,TRUE,FALSE
SLV,2005,TRUE,FALSE
SLV,2006,TRUE,FALSE
SLV,2007,TRUE,FALSE
SLV,2008,TRUE,FALSE
SLV,2009,TRUE,FALSE
SLV,2010,TRUE,FALSE
SLV,2011,TRUE,FALSE
SLV,2012,TRUE,FALSE
SLV,2013,TRUE,FALSE
SLV,2014,TRUE,FALSE
SLV,2015,TRUE,FALSE
SLV,2016,TRUE,FALSE
SLV,2017,TRUE,FALSE
SLV,2018,TRUE,FALSE
SLV,2019,TRUE,FALSE
SLV,2020,TRUE,FALSE
SLV,2021,TRUE,FALSE
SLV,2022,TRUE,FALSE
SLV,2023,TRUE,FALSE
SMR,1997,TRUE,FALSE
SMR,1998,TRUE,FALSE
SMR,1999,TRUE,FALSE
SMR,2000,TRUE,FALSE
SMR,2001,TRUE,FALSE
SMR,2002,TRUE,FALSE
SMR,2003,TRUE,FALSE
SMR,2004,TRUE,FALSE
SMR,2005,TRUE,FALSE
SMR,2006,TRUE,FALSE
SMR,2007,TRUE,FALSE
SMR,2008,TRUE,FALSE
SMR,2009,TRUE,FALSE
SMR,2010,TRUE,FALSE
SMR,2011,TRUE,FALSE
SMR,2012,TRUE,FALSE
SMR,2013,TRUE,FALSE
SMR,2014,TRUE,FALSE
SMR,2015,TRUE,FALSE
SMR,2016,TRUE,FALSE
SMR,2017,TRUE,FALSE
SMR,2018,TRUE,FALSE
SMR,2019,TRUE,FALSE
SMR,2020,TRUE,FALSE
SMR,2021,TRUE,FALSE
SMR,2022,TRUE,FALSE
SMR,2023,TRUE,FALSE
SOM,1997,FALSE,FALSE
SOM,1998,FALSE,FALSE
SOM,1999,FALSE,FALSE
SOM,2000,FALSE,FALSE
SOM,2001,FALSE,FALSE
SOM,2002,FALSE,FALSE
SOM,2003,FALSE,FALSE
SOM,2004,FALSE,FALSE
SOM,2005,FALSE,FALSE
SOM,2006,FALSE,FALSE
SOM,2007,FALSE,FALSE
SOM,2008,FALSE,FALSE
SOM,2009,FALSE,FALSE
SOM,2010,FALSE,FALSE
SOM,2011,FALSE,FALSE
SOM,2012,FALSE,FALSE
SOM,2013,FALSE,FALSE
SOM,2014,FALSE,FALSE
SOM,2015,FALSE,FALSE
SOM,2016,FALSE,FALSE
SOM,2017,FALSE,FALSE
SOM,2018,FALSE,FALSE
SOM,2019,FALSE,FALSE
SOM,2020,FALSE,FALSE
SOM,2021,FALSE,FALSE
SOM,2022,FALSE,FALSE
SOM,2023,FALSE,FALSE
SRB,1997,FALSE,FALSE
SRB,1998,FALSE,FALSE
SRB,1999,FALSE,FALSE
SRB,2000,FALSE,FALSE
SRB,2001,FALSE,FALSE
SRB,2002,FALSE,FALSE
SRB,2003,FALSE,FALSE
SRB,2004,FALSE,FALSE
SRB,2005,FALSE,FALSE
SRB,2006,FALSE,FALSE
SRB,2007,FALSE,FALSE
SRB,2008,FALSE,FALSE
SRB,2009,FALSE,FALSE
SRB,2010,FALSE,FALSE
SRB,2011,FALSE,FALSE
SRB,2012,FALSE,FALSE
SRB,2013,FALSE,FALSE
SRB,2014,FALSE,FALSE
SRB,2015,FALSE,FALSE
SRB,2016,FALSE,FALSE
SRB,2017,FALSE,FALSE
SRB,2018,FALSE,FALSE
SRB,2019,FALSE,FALSE
SRB,2020,FALSE,FALSE
SRB,2021,FALSE,FALSE
SRB,2022,FALSE,FALSE
SRB,2023,FALSE,FALSE
SSD,1997,FALSE,FALSE
SSD,1998,FALSE,FALSE
SSD,1999,FALSE,FALSE
SSD,2000,FALSE,FALSE
SSD,2001,FALSE,FALSE
SSD,2002,FALSE,FALSE
SSD,2003,FALSE,FALSE
SSD,2004,FALSE,FALSE
SSD,2005,FALSE,FALSE
SSD,2006,FALSE,FALSE
SSD,2007,FALSE,FALSE
SSD,2008,FALSE,FALSE
SSD,2009,FALSE,FALSE
SSD,2010,FALSE,FALSE
SSD,2011,FALSE,FALSE
SSD,2012,FALSE,FALSE
SSD,2013,TRUE,FALSE
SSD,2014,TRUE,FALSE
SSD,2015,FALSE,FALSE
SSD,2016,FALSE,FALSE
SSD,2017,FALSE,FALSE
SSD,2018,FALSE,FALSE
SSD,2019,FALSE,FALSE
SSD,2020,FALSE,FALSE
SSD,2021,FALSE,FALSE
SSD,2022,FALSE,FALSE
SSD,2023,FALSE,FALSE
STP,1997,FALSE,FALSE
STP,1998,FALSE,FALSE
STP,1999,FALSE,FALSE
STP,2000,FALSE,FALSE
STP,2001,FALSE,FALSE
STP,2002,FALSE,FALSE
STP,2003,FALSE,FALSE
STP,2004,FALSE,FALSE
STP,2005,FALSE,FALSE
STP,2006,FALSE,FALSE
STP,2007,FALSE,FALSE
STP,2008,FALSE,FALSE
STP,2009,TRUE,FALSE
STP,2010,TRUE,FALSE
STP,2011,TRUE,FALSE
STP,2012,TRUE,FALSE
STP,2013,TRUE,FALSE
STP,2014,TRUE,FALSE
STP,2015,TRUE,FALSE
STP,2016,TRUE,FALSE
STP,2017,TRUE,FALSE
STP,2018,TRUE,FALSE
STP,2019,TRUE,FALSE
STP,2020,TRUE,FALSE
STP,2021,TRUE,FALSE
STP,2022,TRUE,FALSE
STP,2023,TRUE,FALSE
SUR,1997,FALSE,FALSE
SUR,1998,FALSE,FALSE
SUR,1999,FALSE,FALSE
SUR,2000,FALSE,FALSE
SUR,2001,TRUE,FALSE
SUR,2002,TRUE,FALSE
SUR,2003,TRUE,FALSE
SUR,2004,FALSE,FALSE
SUR,2005,TRUE,FALSE
SUR,2006,FALSE,FALSE
SUR,2007,TRUE,FALSE
SUR,2008,FALSE,FALSE
SUR,2009,FALSE,FALSE
SUR,2010,FALSE,FALSE
SUR,2011,FALSE,FALSE
SUR,2012,FALSE,FALSE
SUR,2013,FALSE,FALSE
SUR,2014,FALSE,FALSE
SUR,2015,FALSE,FALSE
SUR,2016,FALSE,FALSE
SUR,2017,FALSE,FALSE
SUR,2018,FALSE,FALSE
SUR,2019,FALSE,FALSE
SUR,2020,FALSE,FALSE
SUR,2021,FALSE,FALSE
SUR,2022,FALSE,FALSE
SUR,2023,FALSE,FALSE
SVK,1997,FALSE,FALSE
SVK,1998,FALSE,FALSE
SVK,1999,FALSE,FALSE
SVK,2000,FALSE,FALSE
SVK,2001,FALSE,FALSE
SVK,2002,FALSE,FALSE
SVK,2003,FALSE,FALSE
SVK,2004,FALSE,FALSE
SVK,2005,FALSE,FALSE
SVK,2006,FALSE,FALSE
SVK,2007,FALSE,FALSE
SVK,2008,FALSE,FALSE
SVK,2009,FALSE,TRUE
SVK,2010,FALSE,TRUE
SVK,2011,FALSE,TRUE
SVK,2012,FALSE,TRUE
SVK,2013,FALSE,TRUE
SVK,2014,FALSE,TRUE
SVK,2015,FALSE,TRUE
SVK,2016,FALSE,TRUE
SVK,2017,FALSE,TRUE
SVK,2018,FALSE,TRUE
SVK,2019,FALSE,TRUE
SVK,2020,FALSE,TRUE
SVK,2021,FALSE,TRUE
SVK,2022,FALSE,TRUE
SVK,2023,FALSE,TRUE
SVN,1997,FALSE,FALSE
SVN,1998,FALSE,FALSE
SVN,1999,FALSE,FALSE
SVN,2000,FALSE,FALSE
SVN,2001,FALSE,FALSE
SVN,2002,FALSE,FALSE
SVN,2003,FALSE,FALSE
SVN,2004,FALSE,FALSE
SVN,2005,FALSE,FALSE
SVN,2006,FALSE,FALSE
SVN,2007,FALSE,TRUE
SVN,2008,FALSE,TRUE
SVN,2009,FALSE,TRUE
SVN,2010,FALSE,TRUE
SVN,2011,FALSE,TRUE
SVN,2012,FALSE,TRUE
SVN,2013,FALSE,TRUE
SVN,2014,FALSE,TRUE
SVN,2015,FALSE,TRUE
SVN,2016,FALSE,TRUE
SVN,2017,FALSE,TRUE
SVN,2018,FALSE,TRUE
SVN,2019,FALSE,TRUE
SVN,2020,FALSE,TRUE
SVN,2021,FALSE,TRUE
SVN,2022,FALSE,TRUE
SVN,2023,FALSE,TRUE
SWE,1997,FALSE,FALSE
SWE,1998,FALSE,FALSE
SWE,1999,FALSE,FALSE
SWE,2000,FALSE,FALSE
SWE,2001,FALSE,FALSE
SWE,2002,FALSE,FALSE
SWE,2003,FALSE,FALSE
SWE,2004,FALSE,FALSE
SWE,2005,FALSE,FALSE
SWE,2006,FALSE,FALSE
SWE,2007,FALSE,FALSE
SWE,2008,FALSE,FALSE
SWE,2009,FALSE,FALSE
SWE,2010,FALSE,FALSE
SWE,2011,FALSE,FALSE
SWE,2012,FALSE,FALSE
SWE,2013,FALSE,FALSE
SWE,2014,FALSE,FALSE
SWE,2015,FALSE,FALSE
SWE,2016,FALSE,FALSE
SWE,2017,FALSE,FALSE
SWE,2018,FALSE,FALSE
SWE,2019,FALSE,FALSE
SWE,2020,FALSE,FALSE
SWE,2021,FALSE,FALSE
SWE,2022,FALSE,FALSE
SWE,2023,FALSE,FALSE
SWZ,1997,TRUE,FALSE
SWZ,1998,TRUE,FALSE
SWZ,1999,TRUE,FALSE
SWZ,2000,TRUE,FALSE
SWZ,2001,TRUE,FALSE
SWZ,2002,TRUE,FALSE
SWZ,2003,TRUE,FALSE
SWZ,2004,TRUE,FALSE
SWZ,2005,TRUE,FALSE
SWZ,2006,TRUE,FALSE
SWZ,2007,TRUE,FALSE
SWZ,2008,TRUE,FALSE
SWZ,2009,TRUE,FALSE
SWZ,2010,TRUE,FALSE
SWZ,2011,TRUE,FALSE
SWZ,2012,TRUE,FALSE
SWZ,2013,TRUE,FALSE
SWZ,2014,TRUE,FALSE
SWZ,2015,TRUE,FALSE
SWZ,2016,TRUE,FALSE
SWZ,2017,TRUE,FALSE
SWZ,2018,TRUE,FALSE
SWZ,2019,TRUE,FALSE
SWZ,2020,TRUE,FALSE
SWZ,2021,TRUE,FALSE
SWZ,2022,TRUE,FALSE
SWZ,2023,TRUE,FALSE
SYC,1997,FALSE,FALSE
SYC,1998,FALSE,FALSE
SYC,1999,FALSE,FALSE
SYC,2000,FALSE,FALSE
SYC,2001,FALSE,FALSE
SYC,2002,FALSE,FALSE
SYC,2003,FALSE,FALSE
SYC,2004,TRUE,FALSE
SYC,2005,TRUE,FALSE
SYC,2006,FALSE,FALSE
SYC,2007,FALSE,FALSE
SYC,2008,FALSE,FALSE
SYC,2009,FALSE,FALSE
SYC,2010,FALSE,FALSE
SYC,2011,FALSE,FALSE
SYC,2012,FALSE,FALSE
SYC,2013,FALSE,FALSE
SYC,2014,FALSE,FALSE
SYC,2015,FALSE,FALSE
SYC,2016,FALSE,FALSE
SYC,2017,FALSE,FALSE
SYC,2018,FALSE,FALSE
SYC,2019,FALSE,FALSE
SYC,2020,FALSE,FALSE
SYC,2021,FALSE,FALSE
SYC,2022,FALSE,FALSE
SYC,2023,FALSE,FALSE
SYR,1997,TRUE,FALSE
SYR,1998,TRUE,FALSE
SYR,1999,TRUE,FALSE
SYR,2000,TRUE,FALSE
SYR,2001,TRUE,FALSE
SYR,2002,TRUE,FALSE
SYR,2003,TRUE,FALSE
SYR,2004,TRUE,FALSE
SYR,2005,FALSE,FALSE
SYR,2006,FALSE,FALSE
SYR,2007,FALSE,FALSE
SYR,2008,FALSE,FALSE
SYR,2009,FALSE,FALSE
SYR,2010,FALSE,FALSE
SYR,2011,FALSE,FALSE
SYR,2012,FALSE,FALSE
SYR,2013,FALSE,FALSE
SYR,2014,FALSE,FALSE
SYR,2015,FALSE,FALSE
SYR,2016,FALSE,FALSE
SYR,2017,FALSE,FALSE
SYR,2018,FALSE,FALSE
SYR,2019,FALSE,FALSE
SYR,2020,FALSE,FALSE
SYR,2021,FALSE,FALSE
SYR,2022,FALSE,FALSE
SYR,2023,FALSE,FALSE
TCD,1997,TRUE,TRUE
TCD,1998,TRUE,TRUE
TCD,1999,TRUE,TRUE
TCD,2000,TRUE,TRUE
TCD,2001,TRUE,TRUE
TCD,2002,TRUE,TRUE
TCD,2003,TRUE,TRUE
TCD,2004,TRUE,TRUE
TCD,2005,TRUE,TRUE
TCD,2006,TRUE,TRUE
TCD,2007,TRUE,TRUE
TCD,2008,TRUE,TRUE
TCD,2009,TRUE,TRUE
TCD,2010,TRUE,TRUE
TCD,2011,TRUE,TRUE
TCD,2012,TRUE,TRUE
TCD,2013,TRUE,TRUE
TCD,2014,TRUE,TRUE
TCD,2015,TRUE,TRUE
TCD,2016,TRUE,TRUE
TCD,2017,TRUE,TRUE
TCD,2018,TRUE,TRUE
TCD,2019,TRUE,TRUE
TCD,2020,TRUE,TRUE
TCD,2021,TRUE,TRUE
TCD,2022,TRUE,TRUE
TCD,2023,TRUE,TRUE
TGO,1997,TRUE,TRUE
TGO,1998,TRUE,TRUE
TGO,1999,TRUE,TRUE
TGO,2000,TRUE,TRUE
TGO,2001,TRUE,TRUE
TGO,2002,TRUE,TRUE
TGO,2003,TRUE,TRUE
TGO,2004,TRUE,TRUE
TGO,2005,TRUE,TRUE
TGO,2006,TRUE,TRUE
TGO,2007,TRUE,TRUE
TGO,2008,TRUE,TRUE
TGO,2009,TRUE,TRUE
TGO,2010,TRUE,TRUE
TGO,2011,TRUE,TRUE
TGO,2012,TRUE,TRUE
TGO,2013,TRUE,TRUE
TGO,2014,TRUE,TRUE
TGO,2015,TRUE,TRUE
TGO,2016,TRUE,TRUE
TGO,2017,TRUE,TRUE
TGO,2018,TRUE,TRUE
TGO,2019,TRUE,TRUE
TGO,2020,TRUE,TRUE
TGO,2021,TRUE,TRUE
TGO,2022,TRUE,TRUE
TGO,2023,TRUE,TRUE
THA,1997,FALSE,FALSE
THA,1998,FALSE,FALSE
THA,1999,FALSE,FALSE
THA,2000,FALSE,FALSE
THA,2001,FALSE,FALSE
THA,2002,FALSE,FALSE
THA,2003,FALSE,FALSE
THA,2004,FALSE,FALSE
THA,2005,FALSE,FALSE
THA,2006,FALSE,FALSE
THA,2007,FALSE,FALSE
THA,2008,FALSE,FALSE
THA,2009,FALSE,FALSE
THA,2010,FALSE,FALSE
THA,2011,FALSE,FALSE
THA,2012,FALSE,FALSE
THA,2013,FALSE,FALSE
THA,2014,FALSE,FALSE
THA,2015,FALSE,FALSE
THA,2016,FALSE,FALSE
THA,2017,FALSE,FALSE
THA,2018,FALSE,FALSE
THA,2019,FALSE,FALSE
THA,2020,FALSE,FALSE
THA,2021,FALSE,FALSE
THA,2022,FALSE,FALSE
THA,2023,FALSE,FALSE
TJK,1997,FALSE,FALSE
TJK,1998,FALSE,FALSE
TJK,1999,FALSE,FALSE
TJK,2000,FALSE,FALSE
TJK,2001,FALSE,FALSE
TJK,2002,FALSE,FALSE
TJK,2003,FALSE,FALSE
TJK,2004,FALSE,FALSE
TJK,2005,FALSE,FALSE
TJK,2006,FALSE,FALSE
TJK,2007,FALSE,FALSE
TJK,2008,FALSE,FALSE
TJK,2009,FALSE,FALSE
TJK,2010,FALSE,FALSE
TJK,2011,FALSE,FALSE
TJK,2012,FALSE,FALSE
TJK,2013,FALSE,FALSE
TJK,2014,FALSE,FALSE
TJK,2015,FALSE,FALSE
TJK,2016,FALSE,FALSE
TJK,2017,FALSE,FALSE
TJK,2018,FALSE,FALSE
TJK,2019,FALSE,FALSE
TJK,2020,FALSE,FALSE
TJK,2021,FALSE,FALSE
TJK,2022,FALSE,FALSE
TJK,2023,FALSE,FALSE
TKM,1997,TRUE,FALSE
TKM,1998,TRUE,FALSE
TKM,1999,TRUE,FALSE
TKM,2000,TRUE,FALSE
TKM,2001,TRUE,FALSE
TKM,2002,TRUE,FALSE
TKM,2003,TRUE,FALSE
TKM,2004,TRUE,FALSE
TKM,2005,TRUE,FALSE
TKM,2006,TRUE,FALSE
TKM,2007,TRUE,FALSE
TKM,2008,TRUE,FALSE
TKM,2009,TRUE,FALSE
TKM,2010,TRUE,FALSE
TKM,2011,TRUE,FALSE
TKM,2012,TRUE,FALSE
TKM,2013,TRUE,FALSE
TKM,2014,TRUE,FALSE
TKM,2015,TRUE,FALSE
TKM,2016,TRUE,FALSE
TKM,2017,TRUE,FALSE
TKM,2018,TRUE,FALSE
TKM,2019,TRUE,FALSE
TKM,2020,TRUE,FALSE
TKM,2021,TRUE,FALSE
TKM,2022,TRUE,FALSE
TKM,2023,TRUE,FALSE
TLS,1997,FALSE,FALSE
TLS,1998,FALSE,FALSE
TLS,1999,FALSE,FALSE
TLS,2000,FALSE,FALSE
TLS,2001,FALSE,FALSE
TLS,2002,TRUE,FALSE
TLS,2003,TRUE,FALSE
TLS,2004,TRUE,FALSE
TLS,2005,TRUE,FALSE
TLS,2006,TRUE,FALSE
TLS,2007,TRUE,FALSE
TLS,2008,TRUE,FALSE
TLS,2009,TRUE,FALSE
TLS,2010,TRUE,FALSE
TLS,2011,TRUE,FALSE
TLS,2012,TRUE,FALSE
TLS,2013,TRUE,FALSE
TLS,2014,TRUE,FALSE
TLS,2015,TRUE,FALSE
TLS,2016,TRUE,FALSE
TLS,2017,TRUE,FALSE
TLS,2018,TRUE,FALSE
TLS,2019,TRUE,FALSE
TLS,2020,TRUE,FALSE
TLS,2021,TRUE,FALSE
TLS,2022,TRUE,FALSE
TLS,2023,TRUE,FALSE
TON,1997,FALSE,FALSE
TON,1998,FALSE,FALSE
TON,1999,FALSE,FALSE
TON,2000,FALSE,FALSE
TON,2001,FALSE,FALSE
TON,2002,FALSE,FALSE
TON,2003,FALSE,FALSE
TON,2004,FALSE,FALSE
TON,2005,FALSE,FALSE
TON,2006,FALSE,FALSE
TON,2007,FALSE,FALSE
TON,2008,FALSE,FALSE
TON,2009,FALSE,FALSE
TON,2010,FALSE,FALSE
TON,2011,FALSE,FALSE
TON,2012,FALSE,FALSE
TON,2013,FALSE,FALSE
TON,2014,FALSE,FALSE
TON,2015,FALSE,FALSE
TON,2016,FALSE,FALSE
TON,2017,FALSE,FALSE
TON,2018,FALSE,FALSE
TON,2019,FALSE,FALSE
TON,2020,FALSE,FALSE
TON,2021,FALSE,FALSE
TON,2022,FALSE,FALSE
